student_rno,student_password,student_name,student_gender,student_dob,student_email,student_contact,year_of_enrollment,student_current_year,student_cpi,student_incentive_points,department_id,program_id,allocated_jaf,allocation_timestamp
190001071,E1yQWm6KL7YhTmOo,Sakshi Singhania,F,1999-11-19 00:00:00,sakshi.singhania41@iitb.ac.in,9157279400,2019,4,8.74,26,4,1,NULL,NULL
210001072,2sUiDyCtDd9PQnS3,Rishiraj Khatoon,M,1994-12-17 00:00:00,rishiraj.khatoon86@iitb.ac.in,7792536040,2021,2,9.01,16,16,8,NULL,NULL
210001073,UM53uaxMgPPgN5Jr,Uttam Dahiya,F,1993-01-25 00:00:00,uttam.dahiya24@iitb.ac.in,9475304468,2021,2,7.41,26,3,11,NULL,NULL
180001074,VY4mkrnLa4kEGKkb,Upasana Mourya,Other,1999-10-13 00:00:00,upasana.mourya91@iitb.ac.in,7182730984,2018,5,8.72,18,11,2,NULL,NULL
190001075,m3fvS0HZPHIGe7wD,Viraj Naqvi,F,2001-08-04 00:00:00,viraj.naqvi88@iitb.ac.in,8788369351,2019,4,6.79,18,18,4,NULL,NULL
210001076,IRG4mcb3P5o6cp9t,Ranjeet Jauhari,F,1996-08-31 00:00:00,ranjeet.jauhari97@iitb.ac.in,9826774557,2021,2,6.59,6,17,10,NULL,NULL
190001077,z7aCt7zQcJkMcC9y,Maaz Mahawar,F,2000-10-03 00:00:00,maaz.mahawar81@iitb.ac.in,7836043110,2019,4,6.06,28,18,1,NULL,NULL
210001078,uwGxu5w8sPaqXIK3,Ishwa Asija,F,1995-08-19 00:00:00,ishwa.asija41@iitb.ac.in,8926032820,2021,2,8.96,24,4,8,NULL,NULL
180001079,xf7LnPvAfLzrFahj,Vivek Wanve,F,2001-08-12 00:00:00,vivek.wanve85@iitb.ac.in,9343940588,2018,5,7.33,6,8,2,NULL,NULL
210001080,JxOsKRt54CqnikmH,Shikha Bindal,F,1995-01-18 00:00:00,shikha.bindal89@iitb.ac.in,7671680247,2021,2,8.96,14,24,10,NULL,NULL
210001081,ZQfWHC2ogjnHG82j,Khushboo Shingh,F,1995-07-12 00:00:00,khushboo.shingh41@iitb.ac.in,8586618887,2021,2,6.79,16,22,6,NULL,NULL
210001082,x7YaD9BrR0ELG1Sc,Manaswini Ray,F,1997-05-31 00:00:00,manaswini.ray54@iitb.ac.in,7899192989,2021,2,6.21,24,3,5,NULL,NULL
190001083,HfB4jJhlHi01B5N1,Mahi Afreen,M,1999-05-06 00:00:00,mahi.afreen93@iitb.ac.in,7206050431,2019,4,9.45,22,22,1,NULL,NULL
200001084,K98YnPNBfMfj6UAM,Ragini Shoaib,M,1996-10-11 00:00:00,ragini.shoaib77@iitb.ac.in,9987272228,2020,3,8.35,2,16,7,NULL,NULL
210001085,nN8k3mGaLkjhySxl,Rashmi Shrivastav,M,1994-05-30 00:00:00,rashmi.shrivastav13@iitb.ac.in,8748322359,2021,2,8.62,26,20,6,NULL,NULL
180001086,MAR4nc0aNTzPg8NW,Aman Pal,M,1999-11-12 00:00:00,aman.pal60@iitb.ac.in,7874142648,2018,5,6.22,2,2,2,NULL,NULL
210001087,FbESuoDRjey6rIFK,Ananya Dubey,F,1996-10-03 00:00:00,ananya.dubey93@iitb.ac.in,9609405241,2021,2,7.55,26,3,10,NULL,NULL
210001088,UctJqn1I40y7zRaE,Mudita Swain,F,1996-09-01 00:00:00,mudita.swain83@iitb.ac.in,7847170861,2021,2,8.45,24,1,11,NULL,NULL
210001089,g3bEssvZO9Q2tbw7,Kalaivani Jauhari,F,1994-03-26 00:00:00,kalaivani.jauhari16@iitb.ac.in,7176745680,2021,2,7.51,6,2,9,NULL,NULL
210001090,UbwIeGkTctXUBFb8,Akshita Varghese,M,1996-01-12 00:00:00,akshita.varghese60@iitb.ac.in,8637810334,2021,2,6.58,6,3,8,NULL,NULL
210001091,A75Nume951af7K93,Fatahun Pathak,F,1996-02-07 00:00:00,fatahun.pathak74@iitb.ac.in,8510498066,2021,2,9.72,28,8,6,NULL,NULL
210001092,QRkMAzj8FOjLCyUr,Pradip Rawlani,M,1997-11-13 00:00:00,pradip.rawlani27@iitb.ac.in,7872377707,2021,2,9.74,20,5,5,NULL,NULL
210001093,LLWnb5dIQWH4o3hA,Ahmad Jivani,M,1997-07-15 00:00:00,ahmad.jivani28@iitb.ac.in,8234650139,2021,2,9.02,8,8,9,NULL,NULL
210001094,UoaAq9W2bbqKxc16,Mayank Waseem,M,1997-07-25 00:00:00,mayank.waseem56@iitb.ac.in,7955090136,2021,2,8.82,16,15,8,NULL,NULL
210001095,Vd1I6Q0x4XOwa8EG,Brahmaputra Kannaujia,M,1996-11-03 00:00:00,brahmaputra.kannaujia4@iitb.ac.in,7050352425,2021,2,7.52,10,12,5,NULL,NULL
210001096,mhU9Uyu2L2WRkybZ,Mubasshira Rao,M,1995-02-28 00:00:00,mubasshira.rao3@iitb.ac.in,8683997176,2021,2,6.59,24,12,11,NULL,NULL
210001097,pmoRdL57j8n48Mu3,Ritu Poddar,M,1994-03-13 00:00:00,ritu.poddar75@iitb.ac.in,9447088802,2021,2,6.77,20,3,10,NULL,NULL
210001098,ZEUp3y4ukyaRwmfX,Nemi Trivedi,M,1994-06-26 00:00:00,nemi.trivedi7@iitb.ac.in,8980600209,2021,2,7.44,10,23,9,NULL,NULL
190001099,dmYmbixHD0CNa57g,Puneet Tewari,M,1999-10-27 00:00:00,puneet.tewari17@iitb.ac.in,9816306510,2019,4,6.12,4,12,3,NULL,NULL
190001100,eGAQ8ODQnGB3g6GW,Astha Sachan,Other,2000-07-15 00:00:00,astha.sachan41@iitb.ac.in,7058134968,2019,4,7.5,30,22,4,NULL,NULL
210001101,8IUtEnxZ7PMGymW0,Deepika Shrivastav,M,1996-02-23 00:00:00,deepika.shrivastav88@iitb.ac.in,7816314495,2021,2,8.35,24,16,6,NULL,NULL
210001102,vkUQ7miBU5tx2Wbc,Vivek Khare,M,1994-03-11 00:00:00,vivek.khare53@iitb.ac.in,7082829601,2021,2,6.68,28,14,11,NULL,NULL
190001103,wNTpkuFTfvvsNxli,Anushi Gakhar,F,1999-12-05 00:00:00,anushi.gakhar54@iitb.ac.in,9960575663,2019,4,7.06,12,13,1,NULL,NULL
180001104,VJm5mfUg9lRXX3jC,Sreekanth Shankar,F,2001-02-24 00:00:00,sreekanth.shankar47@iitb.ac.in,7113871203,2018,5,6.95,8,16,2,NULL,NULL
210001105,E69FUiLPrCVg06g0,Uttam Barnwal,Other,1993-02-01 00:00:00,uttam.barnwal20@iitb.ac.in,9363980482,2021,2,7.02,26,22,5,NULL,NULL
170001106,s52CD2hdEjxPJw6D,Sayan Rakhecha,F,1994-07-12 00:00:00,sayan.rakhecha33@iitb.ac.in,7737173638,2017,6,9.25,4,16,12,NULL,NULL
210001107,Zq3nXgZgteatnEFO,Shabaj Vilas,M,1993-02-13 00:00:00,shabaj.vilas20@iitb.ac.in,9388295142,2021,2,8.14,10,4,6,NULL,NULL
190001108,dk2s1Ic3iLvuP5ze,Aakriti Bajpai,F,1999-09-30 00:00:00,aakriti.bajpai9@iitb.ac.in,9685214554,2019,4,9.46,26,18,4,NULL,NULL
170001109,Z0WScWKztasj5i4c,Abhay Chopra,M,1994-01-16 00:00:00,abhay.chopra27@iitb.ac.in,8120798514,2017,6,7.58,30,23,12,NULL,NULL
190001110,XAvZbej9EcUJRe9v,Vatsalya Jose,M,1999-03-30 00:00:00,vatsalya.jose31@iitb.ac.in,8629071456,2019,4,9.9,22,14,1,NULL,NULL
180001111,OZXCMXEUUDLrvrL9,Abrar Bisht,M,1999-02-13 00:00:00,abrar.bisht24@iitb.ac.in,8529861156,2018,5,6.01,16,20,2,NULL,NULL
180001112,ESwJ0x2nwpo7kdPx,Sayan Gurjar,M,2000-03-23 00:00:00,sayan.gurjar76@iitb.ac.in,9939289329,2018,5,6.24,6,18,2,NULL,NULL
210001113,1KS5mZk6cVZzX0ja,Hemant Manna,F,1996-08-12 00:00:00,hemant.manna29@iitb.ac.in,8821739391,2021,2,8.59,6,7,9,NULL,NULL
210001114,veT4ANVh9dsnzeli,Yatharth Khan,M,1997-08-16 00:00:00,yatharth.khan92@iitb.ac.in,8384300154,2021,2,8.86,30,11,10,NULL,NULL
190001115,yjQaYkr7JTyLLptj,Tahreem Pradhan,M,2000-02-20 00:00:00,tahreem.pradhan57@iitb.ac.in,7309830882,2019,4,6.83,26,9,1,NULL,NULL
210001116,xigbuRslzvzg90c0,Shwetanshi Akhtar,M,1993-05-21 00:00:00,shwetanshi.akhtar35@iitb.ac.in,8636427324,2021,2,9.73,14,17,5,NULL,NULL
180001117,10yRC8mDRcYIoJor,Saawani Haokip,F,2000-08-22 00:00:00,saawani.haokip15@iitb.ac.in,8973942707,2018,5,8.67,26,5,2,NULL,NULL
210001118,5a3xzKrIeHoHRk0A,Gundeep Sankary,F,1995-04-10 00:00:00,gundeep.sankary16@iitb.ac.in,9037111294,2021,2,8.05,28,2,9,NULL,NULL
190001119,IpTfqVl5SRMJO2GH,Sowjanya Solanki,Other,2001-12-25 00:00:00,sowjanya.solanki72@iitb.ac.in,8776858818,2019,4,8.02,18,4,4,NULL,NULL
210001120,c1Hog5o63o4E6uI2,Angad Priya,F,1997-08-17 00:00:00,angad.priya85@iitb.ac.in,8507154180,2021,2,7.56,20,21,11,NULL,NULL
190001121,XDTraQYiLM0kh5GR,Kalindi Grover,M,1999-04-30 00:00:00,kalindi.grover55@iitb.ac.in,8714423145,2019,4,6.06,26,6,3,NULL,NULL
210001122,Miijh4i7z0Ht9L8D,Shruti Kanchhal,M,1997-08-15 00:00:00,shruti.kanchhal21@iitb.ac.in,9535996864,2021,2,7.91,14,12,5,NULL,NULL
190001123,cnWpSYkbszzYEXTI,Sakshi Kanchapu,F,1999-04-17 00:00:00,sakshi.kanchapu46@iitb.ac.in,8674551241,2019,4,6.09,2,18,1,NULL,NULL
210001124,txdOWFIBQv0cwAge,Yashaswini Murlidhar,M,1997-07-07 00:00:00,yashaswini.murlidhar49@iitb.ac.in,9726224653,2021,2,8.21,22,1,5,NULL,NULL
190001125,kgURcn6U97qKgW7V,Amrit Vashisth,F,2000-06-24 00:00:00,amrit.vashisth40@iitb.ac.in,8746406746,2019,4,7.85,30,24,4,NULL,NULL
210001126,AAh2LRmOgW8KXMws,Digvijay Upadhyay,F,1994-02-05 00:00:00,digvijay.upadhyay8@iitb.ac.in,7956036596,2021,2,9.31,16,4,9,NULL,NULL
210001127,CiSRRNVFBj15pW9E,Yusuf Garud,M,1994-01-02 00:00:00,yusuf.garud44@iitb.ac.in,7508496915,2021,2,8.16,30,20,9,NULL,NULL
210001128,HAAqnCky54xbyePY,Renu Kavi,F,1994-08-30 00:00:00,renu.kavi2@iitb.ac.in,7055062592,2021,2,6.03,6,21,9,NULL,NULL
200001129,M50fZhj5EtfTHKN2,Renu Chahal,M,1997-06-27 00:00:00,renu.chahal45@iitb.ac.in,7350263935,2020,3,8.11,18,10,7,NULL,NULL
210001130,wvUjtoq600QQYPwi,Rajat Baliga,F,1995-02-09 00:00:00,rajat.baliga28@iitb.ac.in,8019952230,2021,2,8.4,6,23,8,NULL,NULL
180001131,cP2jRjDmhVJHJmrM,Akhil Ruqaiya,M,1999-01-23 00:00:00,akhil.ruqaiya95@iitb.ac.in,9361553214,2018,5,8.08,12,15,2,NULL,NULL
170001132,p6xplilxrc4gkXy0,Faizan Bhadouriya,M,1993-08-26 00:00:00,faizan.bhadouriya39@iitb.ac.in,8104468205,2017,6,8.91,6,4,12,NULL,NULL
210001133,SQW8O4muLtNG9W2c,Ashmita Akolkar,F,1996-03-08 00:00:00,ashmita.akolkar18@iitb.ac.in,8602586792,2021,2,8.17,14,10,10,NULL,NULL
170001134,1P3tjRuYZJj8n7Ey,Sourabh Souza,F,1997-02-22 00:00:00,sourabh.souza24@iitb.ac.in,9905770793,2017,6,9.84,28,6,12,NULL,NULL
210001135,9DYR8MZNoBLzwqxJ,Devyanti Bindal,M,1995-09-29 00:00:00,devyanti.bindal80@iitb.ac.in,7209104520,2021,2,6.47,24,24,6,NULL,NULL
170001136,H2sUKDqWroZz5i2v,Jeevan Shinde,M,1997-02-06 00:00:00,jeevan.shinde71@iitb.ac.in,7029299797,2017,6,7.71,24,20,12,NULL,NULL
210001137,D9Kn3URgQx5VwHD6,Majaz Jivani,M,1996-03-12 00:00:00,majaz.jivani80@iitb.ac.in,7400671017,2021,2,9.57,6,21,9,NULL,NULL
180001138,ZNk45FA0GuCEmgyH,Tuhin Dohrey,M,2000-02-16 00:00:00,tuhin.dohrey36@iitb.ac.in,9630457685,2018,5,8.89,22,16,2,NULL,NULL
200001139,LyIRVKCpq9lCPA6m,Shashwat Rajendra,F,1997-11-02 00:00:00,shashwat.rajendra5@iitb.ac.in,7604773766,2020,3,8.36,30,15,7,NULL,NULL
210001140,UbyczrX2iUJ4YShP,Arun Hasni,F,1995-06-18 00:00:00,arun.hasni97@iitb.ac.in,8560868943,2021,2,9.9,6,7,6,NULL,NULL
190001141,yEEE671PcT4Wj5Gz,Shalvi Bhriguvanshi,F,2001-05-22 00:00:00,shalvi.bhriguvanshi39@iitb.ac.in,9596512036,2019,4,8.23,2,22,1,NULL,NULL
190001142,QsekhbiAg7hNwMT2,Ayushi Upreti,M,2001-12-18 00:00:00,ayushi.upreti5@iitb.ac.in,9123737655,2019,4,8.95,8,11,4,NULL,NULL
210001143,gvAcOWzKzA5zH5kt,Chetna Gurnani,M,1995-01-11 00:00:00,chetna.gurnani68@iitb.ac.in,8498963896,2021,2,7.72,18,11,5,NULL,NULL
200001144,cGiczc2Kof7EZR9K,Aatish Teja,F,1997-01-17 00:00:00,aatish.teja80@iitb.ac.in,7846201278,2020,3,6.2,6,23,7,NULL,NULL
210001145,Kwm5E7UJXNROe8Cz,Jahangeer Sarma,M,1995-11-25 00:00:00,jahangeer.sarma32@iitb.ac.in,7889149212,2021,2,7.39,14,1,5,NULL,NULL
210001146,V0JQzFoJu2DcZzB7,Yogita Bano,M,1993-10-13 00:00:00,yogita.bano46@iitb.ac.in,8704848834,2021,2,8.96,22,12,8,NULL,NULL
210001147,MHqEqWZwYQtUbwKz,Prabhu Sundar,F,1993-02-04 00:00:00,prabhu.sundar90@iitb.ac.in,8581664248,2021,2,6.92,22,23,10,NULL,NULL
190001148,EYgw4WCaJYiF6bAp,Amar Souza,M,2000-06-21 00:00:00,amar.souza61@iitb.ac.in,9128580492,2019,4,6.05,20,1,4,NULL,NULL
210001149,79aTriTPYxWWXLQP,Yashveer Chouhan,F,1995-09-17 00:00:00,yashveer.chouhan58@iitb.ac.in,7031952775,2021,2,8.83,14,4,8,NULL,NULL
210001150,EFtEJajL5IAKWR0z,Priyam Goel,F,1996-01-12 00:00:00,priyam.goel48@iitb.ac.in,8593223063,2021,2,8.69,18,22,6,NULL,NULL
190001151,8cVfZd33L6830U98,Hira Parween,F,1999-03-03 00:00:00,hira.parween78@iitb.ac.in,9151914001,2019,4,9.59,8,15,4,NULL,NULL
190001152,PEkVipGJDrMWpKbA,Prassanna Darshan,F,2000-11-02 00:00:00,prassanna.darshan70@iitb.ac.in,8247957437,2019,4,9.65,24,1,4,NULL,NULL
180001153,6lc3rCn6v8QFtpFY,Yashwanth Pravesh,M,2001-11-02 00:00:00,yashwanth.pravesh79@iitb.ac.in,7411875223,2018,5,9.68,4,23,2,NULL,NULL
210001154,iLmg8JOyoUEfcBEb,Ranjan Chaudhari,M,1994-05-02 00:00:00,ranjan.chaudhari81@iitb.ac.in,8543699433,2021,2,9.52,28,18,11,NULL,NULL
210001155,tYkl5YUcjXTFq5ZS,Tavish Pawar,F,1995-05-02 00:00:00,tavish.pawar39@iitb.ac.in,8253579869,2021,2,7.52,2,22,8,NULL,NULL
190001156,GtXW3k9Kis8sBqTK,Divyam Goswami,F,2000-10-22 00:00:00,divyam.goswami72@iitb.ac.in,9478847505,2019,4,9.07,22,14,4,NULL,NULL
210001157,kkGE3nbXyIOH1HYG,Palak Koppula,F,1993-04-02 00:00:00,palak.koppula59@iitb.ac.in,8073555598,2021,2,7.28,12,16,11,NULL,NULL
190001158,fuIlsF8OkBWtzyyF,Kirti Khare,M,2001-09-26 00:00:00,kirti.khare86@iitb.ac.in,8478155311,2019,4,8.01,26,24,1,NULL,NULL
190001159,rV0Nh9u8EkDPeH5a,Satnam Khatri,M,2000-07-29 00:00:00,satnam.khatri67@iitb.ac.in,7856304566,2019,4,8.32,8,1,3,NULL,NULL
210001160,mSH5Ya68bZHMVb7C,Rama Rehman,F,1996-05-11 00:00:00,rama.rehman74@iitb.ac.in,7664966677,2021,2,7.04,24,7,9,NULL,NULL
170001161,u9UZHw1PjgB07f73,Nishchay Bhukya,M,1995-12-05 00:00:00,nishchay.bhukya38@iitb.ac.in,9848141268,2017,6,6.79,24,1,12,NULL,NULL
180001162,aoTRjD7r23d6mOx9,Vishwadeep Rishiraj,F,1999-02-15 00:00:00,vishwadeep.rishiraj21@iitb.ac.in,8166497991,2018,5,7.65,14,13,2,NULL,NULL
210001163,ykqAhWOKNvTGeEf1,Ayesha Nigam,F,1995-07-04 00:00:00,ayesha.nigam94@iitb.ac.in,7539339249,2021,2,7.66,28,16,9,NULL,NULL
210001164,muboYpEUoq2EEQJx,Umamaheshwara Ashraf,F,1996-01-13 00:00:00,umamaheshwara.ashraf3@iitb.ac.in,9420267410,2021,2,6.53,2,5,5,NULL,NULL
170001165,feTa7gQxN07ybRrN,Kunal Chaudhari,F,1994-05-07 00:00:00,kunal.chaudhari48@iitb.ac.in,9792172993,2017,6,9.03,8,18,12,NULL,NULL
210001166,sAcOTHMioYCismmU,Sejal Pal,M,1993-02-03 00:00:00,sejal.pal50@iitb.ac.in,7655628852,2021,2,7.09,10,11,5,NULL,NULL
190001167,gwdfvQakFSxkyyLg,Alina Choudhary,F,1999-11-26 00:00:00,alina.choudhary65@iitb.ac.in,9170678782,2019,4,7.8,8,18,3,NULL,NULL
210001168,IZYwtMHnO23eTS6X,Nitikarsh Deshmukh,M,1994-08-10 00:00:00,nitikarsh.deshmukh20@iitb.ac.in,7312718587,2021,2,6.84,20,11,6,NULL,NULL
210001169,DyIrdyQ3n2vc62us,Vartika Singhania,F,1993-07-29 00:00:00,vartika.singhania16@iitb.ac.in,9626960408,2021,2,9.03,26,11,6,NULL,NULL
190001170,uu1z7GP42yhAeESS,Fatima Talwar,F,2000-02-28 00:00:00,fatima.talwar49@iitb.ac.in,7032431894,2019,4,6.86,4,14,4,NULL,NULL
210001171,NLZuTz8MFLyrgAuG,Pratham Ruqaiya,F,1996-01-09 00:00:00,pratham.ruqaiya20@iitb.ac.in,8530797706,2021,2,9.13,4,5,10,NULL,NULL
190001172,Jp0vsK6L1f579UQ0,Susheel Shokeen,M,1999-08-25 00:00:00,susheel.shokeen4@iitb.ac.in,9504791482,2019,4,8.63,24,4,3,NULL,NULL
190001173,x1v4ltkPPcIr92CV,Satvik Bhukya,Other,1999-12-08 00:00:00,satvik.bhukya66@iitb.ac.in,7149733944,2019,4,8.89,14,21,4,NULL,NULL
210001174,3OgUT8tUl920GIgh,Ravi Sahu,M,1993-01-08 00:00:00,ravi.sahu87@iitb.ac.in,8765803351,2021,2,6.33,28,24,5,NULL,NULL
210001175,JxsGBarCOqYjYUgl,Kunaal Kulal,F,1996-04-15 00:00:00,kunaal.kulal57@iitb.ac.in,9784440611,2021,2,8.55,8,16,5,NULL,NULL
200001176,fRLPAOyT805oYnTt,Akarsh Sarraf,M,1996-01-30 00:00:00,akarsh.sarraf58@iitb.ac.in,9190325957,2020,3,9.04,16,21,7,NULL,NULL
210001177,EhNOjxK5OttTR9Zd,Mini Mourya,M,1995-09-01 00:00:00,mini.mourya31@iitb.ac.in,7624250569,2021,2,8.36,26,24,6,NULL,NULL
210001178,ecvmmtwZnXJAiPNV,Vangara Dev,F,1997-12-01 00:00:00,vangara.dev50@iitb.ac.in,9534793169,2021,2,7.1,8,24,11,NULL,NULL
200001179,obCbjhcAkw0Vifad,Aparsha Zope,M,1997-04-01 00:00:00,aparsha.zope68@iitb.ac.in,8513844293,2020,3,7.39,14,6,7,NULL,NULL
180001180,fPd0KAlSi3FF5LYV,Sarvesh Shankdhar,F,1999-06-27 00:00:00,sarvesh.shankdhar69@iitb.ac.in,9459457579,2018,5,8.89,30,12,2,NULL,NULL
210001181,jOcFte0xdPlegSe4,Soniya Menon,M,1994-11-03 00:00:00,soniya.menon95@iitb.ac.in,8991761521,2021,2,6.73,8,13,10,NULL,NULL
190001182,uTwmxegOnzbF0kV0,Akshat Keshwani,M,1999-06-29 00:00:00,akshat.keshwani72@iitb.ac.in,8561341224,2019,4,8.62,24,8,1,NULL,NULL
190001183,FIxAwTIIskggFCRf,Sanjit Raza,F,2000-01-31 00:00:00,sanjit.raza83@iitb.ac.in,8780468584,2019,4,6.52,26,11,3,NULL,NULL
210001184,6xeI3HNvqpAue54g,Kaushik Goel,M,1995-12-21 00:00:00,kaushik.goel10@iitb.ac.in,8325463511,2021,2,7.59,20,15,8,NULL,NULL
210001185,M3xsQRXOgggFuXLL,Durgesh Sutariya,F,1996-01-02 00:00:00,durgesh.sutariya65@iitb.ac.in,8558959358,2021,2,6.37,6,16,8,NULL,NULL
170001186,IsukiIdNji2fhQhx,Arunlal Sundar,F,1994-08-14 00:00:00,arunlal.sundar39@iitb.ac.in,7459497547,2017,6,7.45,8,9,12,NULL,NULL
190001187,lvoFVigWUPB69n5l,Khushi Gill,M,2000-10-23 00:00:00,khushi.gill45@iitb.ac.in,7304000143,2019,4,7.14,24,1,4,NULL,NULL
210001188,rWhgeHOzjyigY53C,Narayan Surabhi,M,1993-01-30 00:00:00,narayan.surabhi67@iitb.ac.in,7695736405,2021,2,7.42,26,6,10,NULL,NULL
210001189,sbI2IlEXWuVyrwcp,Anand Ahmad,F,1996-01-24 00:00:00,anand.ahmad78@iitb.ac.in,8507067327,2021,2,8.65,18,3,10,NULL,NULL
210001190,uSyPNtDyrU0GfAqW,Jahanvi Anjum,F,1997-07-02 00:00:00,jahanvi.anjum95@iitb.ac.in,8372580436,2021,2,7.23,28,6,9,NULL,NULL
190001191,MCXdAxwJPrQRewqr,Hemanshu Chandel,F,1999-02-24 00:00:00,hemanshu.chandel6@iitb.ac.in,9797978981,2019,4,7.61,8,8,1,NULL,NULL
190001192,CTpThqNsapbww2WI,Purnava Tewari,M,1999-03-14 00:00:00,purnava.tewari14@iitb.ac.in,9977562771,2019,4,6.18,24,16,4,NULL,NULL
190001193,6QbvYRiy91kdQHSo,Vibha Pal,M,2000-06-15 00:00:00,vibha.pal66@iitb.ac.in,9603912998,2019,4,8.03,16,8,3,NULL,NULL
170001194,p73OkvkQknGSnWnW,Asharudeen Gayathri,F,1997-01-16 00:00:00,asharudeen.gayathri7@iitb.ac.in,9933507635,2017,6,6.94,16,4,12,NULL,NULL
190001195,AP3uZg0vuOYbzc5N,Shrikant Desabathula,M,1999-08-20 00:00:00,shrikant.desabathula19@iitb.ac.in,9058145329,2019,4,9.74,22,14,3,NULL,NULL
180001196,cuNjDitUEcNmf5vv,Bhanu Chellani,M,2000-04-07 00:00:00,bhanu.chellani95@iitb.ac.in,9624066713,2018,5,9.71,12,6,2,NULL,NULL
210001197,awUu9uXEPQyRKr8d,Nashra Bansal,M,1996-08-08 00:00:00,nashra.bansal93@iitb.ac.in,7283491612,2021,2,7.97,8,2,8,NULL,NULL
210001198,LUYoDMfvoT0gyXe6,Disha Chhipa,M,1996-10-18 00:00:00,disha.chhipa74@iitb.ac.in,8775150137,2021,2,7.6,14,6,6,NULL,NULL
210001199,ZOCNqfzauPTg3FRr,Rampratap Anwar,M,1996-06-26 00:00:00,rampratap.anwar58@iitb.ac.in,7020168060,2021,2,7.83,12,18,6,NULL,NULL
210001200,nOw5srzWj38vB6bu,Namrata Kansal,F,1997-03-21 00:00:00,namrata.kansal66@iitb.ac.in,8436395433,2021,2,9.91,16,14,6,NULL,NULL
190001201,bG8UuWlhHt7wci7x,Shreya Gakhar,F,2001-06-10 00:00:00,shreya.gakhar28@iitb.ac.in,7443762297,2019,4,6.52,4,2,1,NULL,NULL
210001202,1sDAymvQyRf6LvGX,Akarsh Akolkar,M,1993-10-26 00:00:00,akarsh.akolkar12@iitb.ac.in,9144532164,2021,2,8.55,6,20,9,NULL,NULL
190001203,pRdbn1J2rEH1tMT8,Munir Atri,F,2001-02-25 00:00:00,munir.atri60@iitb.ac.in,7421917247,2019,4,9.24,24,23,1,NULL,NULL
190001204,KiJ9OW5fy8qidcSc,Zaineb Katiyar,F,2001-12-28 00:00:00,zaineb.katiyar35@iitb.ac.in,9850434496,2019,4,6.84,22,6,1,NULL,NULL
210001205,GfudFppOSa2C8qdz,Hari Samaddar,F,1994-08-06 00:00:00,hari.samaddar94@iitb.ac.in,9274826463,2021,2,6.9,30,3,10,NULL,NULL
210001206,8uyj5ieaxMFjPjmD,Vipul Navas,F,1994-10-30 00:00:00,vipul.navas18@iitb.ac.in,9177684547,2021,2,8.89,4,2,8,NULL,NULL
210001207,PMC9x87yuO1Lf4pq,Uttam Khobragade,F,1993-09-18 00:00:00,uttam.khobragade86@iitb.ac.in,7981736409,2021,2,8.63,2,13,6,NULL,NULL
210001208,JRIP2w8NwSh1pIu8,Devadathan Kewlani,F,1993-12-16 00:00:00,devadathan.kewlani48@iitb.ac.in,9196830803,2021,2,8.1,8,5,10,NULL,NULL
170001209,KVgeYwhV7tuHgVuA,Atul Bhatt,M,1997-07-21 00:00:00,atul.bhatt93@iitb.ac.in,7355958292,2017,6,9.99,12,24,12,NULL,NULL
190001210,gDX80A5kldHaqiiF,Divyanshika Kalra,F,2001-06-09 00:00:00,divyanshika.kalra70@iitb.ac.in,7756550807,2019,4,7.64,16,4,1,NULL,NULL
180001211,x6ZchJJDhvi7WAVK,Soubhagya Karkhele,M,2001-03-25 00:00:00,soubhagya.karkhele19@iitb.ac.in,8253718472,2018,5,6.91,22,23,2,NULL,NULL
190001212,j8hpZNYoOOKeJLm2,Divyaraj Suresh,F,1999-09-15 00:00:00,divyaraj.suresh88@iitb.ac.in,8852452944,2019,4,9.9,26,16,4,NULL,NULL
180001213,ultpBmR0YxUwCs9M,Desh Gupta,F,1999-06-19 00:00:00,desh.gupta95@iitb.ac.in,7096877438,2018,5,8.43,20,4,2,NULL,NULL
210001214,5ehvMlSLc18eeqsw,Ritika Aftab,Other,1997-09-04 00:00:00,ritika.aftab73@iitb.ac.in,8147621622,2021,2,8.15,16,23,9,NULL,NULL
190001215,G2URrFV4mrJJmomq,Shahansha Hanif,F,2000-01-03 00:00:00,shahansha.hanif65@iitb.ac.in,7650130010,2019,4,9.84,20,16,3,NULL,NULL
210001216,dj9GrFpQUXlfvWE2,Saanchi Bugalia,M,1993-07-08 00:00:00,saanchi.bugalia19@iitb.ac.in,7463225502,2021,2,7.28,24,9,10,NULL,NULL
210001217,pDgpSJa7IkebFcuO,Chandran Bhal,M,1995-01-13 00:00:00,chandran.bhal38@iitb.ac.in,9181599010,2021,2,7.92,18,2,8,NULL,NULL
190001218,QfYPMIcelJx7N2Q5,Shikhar Kamble,F,2000-04-27 00:00:00,shikhar.kamble73@iitb.ac.in,7052840475,2019,4,7.56,30,8,1,NULL,NULL
200001219,dWrNjIKmgkaeG5Eo,Ishan Malekar,M,1995-06-12 00:00:00,ishan.malekar80@iitb.ac.in,7060908381,2020,3,7.22,28,19,7,NULL,NULL
190001220,8X2i3u0PkzHnIYj1,Jyoti Kaur,M,2001-12-12 00:00:00,jyoti.kaur81@iitb.ac.in,8455975297,2019,4,8.07,26,16,4,NULL,NULL
190001221,tnj9SKuQgPyVaJf9,Hemanshu Katta,F,1999-02-15 00:00:00,hemanshu.katta89@iitb.ac.in,9817007216,2019,4,6.54,28,1,4,NULL,NULL
